severity,peop_in_car,exp,city,highway,gender,speed,op_way,give_way,red_light,bad_grip,bad_visibility,houses,yard_exit,r_roadcross,nr_roadcross,bridge,industry,mall,rwd,awd,fwd,weight,power,vehicle_age,month,d_week,time_of_day,distance,medium,spacious,heavy,small
1,1,14,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1100,90,20,3,0,2,57.54376747190312,1,0,0,0
0,1,43,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1600,150,14,3,5,3,58.75725277525371,1,0,0,0
2,2,37,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,75,4,1,3,2,59.73078434367593,1,0,0,0
2,1,27,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7000,480,20,1,6,5,46.93424144916897,0,1,0,0
1,1,47,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9000,300,14,1,6,5,46.93424144916897,0,1,0,0
1,1,10,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2200,250,19,1,6,5,58.18910218444875,0,0,1,0
1,1,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1500,150,21,1,2,6,58.36580382503027,1,0,0,0
1,1,48,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1700,200,3,1,3,2,58.251227765554965,0,0,1,0
1,1,28,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1200,87,11,7,1,5,58.68078490978471,1,0,0,0
0,1,14,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1200,87,11,7,1,5,57.15099709643472,1,0,0,0
1,1,18,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1100,75,5,7,1,5,57.15099709643472,1,0,0,0
1,1,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1500,130,9,3,5,4,59.58942735681511,1,0,0,0
0,1,46,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1600,150,8,6,4,4,61.656929410604654,1,0,0,0
1,1,17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1300,100,7,6,4,4,61.656929410604654,0,0,0,1
0,2,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1500,150,8,6,5,4,45.423328236708166,1,0,0,0
0,1,10,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1500,150,9,11,3,7,61.43473026101962,1,0,0,0
2,1,25,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,90,2,9,1,6,58.48924865038636,1,0,0,0
0,1,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,90,6,6,3,3,50.671241820969456,1,0,0,0
1,1,25,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,87,9,6,3,3,50.671241820969456,1,0,0,0
1,3,25,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1200,75,15,2,1,7,63.95031222228965,1,0,0,0
0,4,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1000,80,18,6,4,2,62.67170284722789,1,0,0,0
0,1,32,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1500,100,16,6,4,2,62.67170284722789,0,1,0,0
1,1,19,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1200,98,17,8,4,0,58.34959496664308,1,0,0,0
1,1,32,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,100,11,9,5,3,58.45284530743904,1,0,0,0
0,1,25,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,75,19,5,2,5,58.200369358060605,1,0,0,0
2,9,33,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,3000,150,18,3,4,6,69.49411503517055,0,0,1,0
1,1,22,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1200,87,14,3,4,6,69.49411503517055,1,0,0,0
2,1,32,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1200,87,5,6,6,0,58.28894710760478,1,0,0,0
1,1,11,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,2500,130,14,6,6,0,58.28894710760478,1,0,0,0
0,1,14,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1700,200,11,9,6,5,59.22502191121656,1,0,0,0
0,2,17,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1500,150,17,9,6,5,59.22502191121656,1,0,0,0
0,1,9,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1300,120,19,9,6,5,59.22502191121656,1,0,0,0
1,1,40,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,98,9,9,3,2,59.2284717447528,1,0,0,0
1,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,90,18,8,2,2,59.35509529188755,1,0,0,0
2,1,5,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1200,75,25,7,4,7,58.41899985685584,1,0,0,0
2,3,29,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2200,250,17,7,4,7,58.41899985685584,1,0,0,0
1,1,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,75,14,7,4,5,61.36253437758364,1,0,0,0
1,1,48,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1200,90,22,0,2,6,59.7251536031933,1,0,0,0
1,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1500,140,25,11,3,5,58.24675671172919,1,0,0,0
0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2500,150,31,6,4,5,53.6189871671729,0,1,0,0
1,1,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1500,150,7,6,4,5,53.6189871671729,1,0,0,0
1,1,20,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,950,75,17,0,1,2,57.99560913908295,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1000,80,14,6,6,4,58.38693875033658,1,0,0,0
2,1,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2500,100,21,0,1,3,96.79462299988133,0,1,0,0
2,1,11,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1700,150,11,0,1,3,96.79462299988133,1,0,0,0
0,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,98,14,7,3,2,59.37468709002948,1,0,0,0
2,1,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,700,50,11,11,5,5,60.46641015925772,1,0,0,0
1,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1100,70,24,6,4,7,58.48239226767402,1,0,0,0
0,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,120,15,8,0,2,58.79645038362151,1,0,0,0
1,1,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1300,100,9,8,0,2,58.79645038362151,1,0,0,0
0,1,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1500,180,19,8,2,3,59.04592861840284,1,0,0,0
0,1,6,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1400,130,6,7,2,2,59.07605481391633,1,0,0,0
1,1,14,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1400,120,4,7,2,2,59.07605481391633,1,0,0,0
0,1,18,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,950,90,21,6,1,4,59.573952128672495,1,0,0,0
2,2,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,950,75,40,0,2,7,58.20391389067472,1,0,0,0
1,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,90,8,7,2,4,59.413806431515695,1,0,0,0
1,1,46,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,75,3,11,5,3,60.1263221542492,0,0,1,0
1,2,37,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1200,75,8,11,3,2,59.015869901331975,1,0,0,0
0,1,4,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2500,100,15,11,3,2,59.015869901331975,0,1,0,0
1,1,47,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,2500,130,8,9,0,7,58.73619117785433,0,1,0,0
1,1,7,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1200,90,15,9,4,6,43.67947089926721,1,0,0,0
1,1,23,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1400,150,7,9,4,6,43.67947089926721,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,80,15,9,3,5,59.10055962557352,1,0,0,0
1,1,14,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1500,180,22,9,3,5,59.58920553288102,1,0,0,0
2,1,10,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1600,200,11,9,5,6,52.87990360148972,1,0,0,0
0,1,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2200,300,20,8,1,6,59.38062521595164,0,0,1,0
2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1400,120,7,6,4,5,52.26655337564921,1,0,0,0
1,1,20,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,950,90,18,4,1,2,60.38765817709048,1,0,0,0
1,1,6,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1000,80,9,2,3,5,50.65032247218932,1,0,0,0
0,1,43,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1700,250,11,2,3,5,50.65032247218932,1,0,0,0
1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1400,80,15,7,3,4,59.499592376837086,1,0,0,0
2,1,39,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1000,75,22,9,1,4,57.56721394948941,1,0,0,0
1,1,6,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1300,110,7,9,1,4,57.56721394948941,1,0,0,0
1,1,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1000,80,19,9,2,5,59.61580395661371,1,0,0,0
0,1,32,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1500,120,36,9,2,5,59.61580395661371,1,0,0,0
1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1000,80,8,8,4,6,60.30372668678325,1,0,0,0
1,1,12,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1300,120,14,4,3,4,59.9295480543918,1,0,0,0
1,1,4,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1200,90,20,6,2,7,73.33975505926718,1,0,0,0
1,1,13,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1500,180,30,4,6,6,50.699791737925885,1,0,0,0
0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1000,80,11,4,1,3,58.784141827093855,1,0,0,0
1,1,29,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1500,100,31,8,1,2,59.15076801290567,0,1,0,0
0,1,41,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1000,80,24,8,5,2,58.929277604512926,1,0,0,0
1,1,13,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1500,100,12,8,5,2,58.929277604512926,0,0,0,1
1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1300,120,8,5,0,4,46.27925477819061,1,0,0,0
0,1,25,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1000,80,11,5,0,4,46.27925477819061,1,0,0,0
0,1,39,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2500,130,9,8,1,6,59.36848672287556,0,1,0,0
0,3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1300,110,36,8,1,6,59.36848672287556,1,0,0,0
0,1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9000,300,3,6,3,4,58.3597592543862,0,1,0,0
1,1,6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1500,180,21,6,1,3,59.20982967972184,1,0,0,0
1,1,6,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,950,75,9,6,3,3,58.44607883832466,1,0,0,0
1,2,23,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1300,100,17,6,0,6,61.35769667848588,1,0,0,0
0,1,8,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1300,140,16,6,0,6,61.35769667848588,1,0,0,0
1,1,5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1200,75,9,4,3,4,59.537415705655775,1,0,0,0
1,1,43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,200,20,5,4,1,4,58.94927061353712,1,0,0,0
0,1,37,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1200,85,15,4,2,6,60.55911492491448,1,0,0,0
0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,200,15,3,4,2,6,60.55911492491448,0,0,0,1
0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1600,150,8,4,6,3,59.229646900601885,1,0,0,0
1,1,12,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1800,150,11,9,3,3,58.764234156931714,1,0,0,0
0,2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1300,150,16,11,0,4,61.24692559309363,1,0,0,0
1,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1200,80,4,6,3,5,59.92705654676129,0,1,0,0
0,1,40,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1200,87,5,11,2,3,59.16607621347944,1,0,0,0
2,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1300,120,20,10,2,5,55.05091127636121,1,0,0,0
1,1,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1600,80,0,10,4,3,58.39612423469244,0,0,1,0
0,1,36,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1300,80,9,11,0,3,59.5667311787727,1,0,0,0
1,1,13,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,200,15,6,11,0,3,59.5667311787727,0,0,0,1
1,2,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1200,75,17,11,5,6,58.02238943774884,1,0,0,0
2,2,4,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1400,150,4,9,5,6,46.27484830177143,1,0,0,0
0,1,11,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1200,75,14,8,0,6,58.44607883832466,1,0,0,0
1,2,10,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1400,120,0,8,0,6,58.44607883832466,1,0,0,0
0,1,47,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,900,70,44,8,0,6,58.44607883832466,1,0,0,0
0,1,16,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,90,14,0,4,4,59.863267684283336,1,0,0,0
0,2,11,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1600,140,8,0,4,4,59.863267684283336,1,0,0,0
1,2,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,950,90,27,4,4,7,59.18143037499758,1,0,0,0
1,2,34,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,950,90,20,4,4,7,59.18143037499758,1,0,0,0
0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,700,50,16,6,3,5,58.474351308607694,1,0,0,0
0,2,25,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1200,90,8,6,3,5,58.474351308607694,1,0,0,0
0,2,40,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1100,90,19,5,0,3,58.38218058175745,1,0,0,0
1,1,9,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,200,150,27,5,0,3,58.38218058175745,0,0,0,1
0,1,25,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1600,150,8,6,5,4,60.45657653579604,1,0,0,0
0,1,18,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,950,90,15,5,3,4,62.05153520332417,1,0,0,0
1,1,31,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1000,80,8,5,2,3,60.19993490051719,1,0,0,0
0,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1000,80,5,5,2,4,59.89738197315241,1,0,0,0
1,1,29,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,100,7,5,5,4,58.476858090849085,1,0,0,0
2,1,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1300,150,15,5,5,6,61.1402440556141,1,0,0,0
0,1,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1700,200,7,8,0,4,59.41747637710324,1,0,0,0
2,1,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1500,100,13,8,5,6,62.13396129927189,0,0,0,1
2,2,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1500,150,1,2,0,0,61.75480402143948,1,0,0,0
1,1,13,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1500,180,31,5,5,5,59.12599831374338,1,0,0,0
2,3,8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,950,75,21,11,2,5,85.99958549435311,1,0,0,0
1,1,6,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,98,7,0,5,7,43.38358463313938,1,0,0,0
2,2,15,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,150,15,13,0,5,7,43.38358463313938,0,0,0,1
1,1,5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,98,11,11,5,6,60.28365845573375,1,0,0,0
2,1,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1400,150,9,11,6,4,45.482427940457846,1,0,0,0
2,4,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1200,90,5,11,6,4,45.482427940457846,1,0,0,0
1,1,31,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1400,80,4,2,2,2,92.2095637138342,1,0,0,0
2,1,33,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,90,20,2,2,2,92.2095637138342,1,0,0,0
2,2,4,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1300,120,26,2,5,6,59.10675535534119,1,0,0,0
1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,950,90,22,2,5,6,59.10675535534119,1,0,0,0
1,1,8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2500,150,8,0,4,5,55.93240075330896,0,1,0,0
2,3,18,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1200,120,4,0,4,5,55.93240075330896,1,0,0,0
0,1,40,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,85,8,10,1,2,59.41383694357052,1,0,0,0
0,1,26,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,90,11,10,5,3,57.33504468170983,1,0,0,0
2,1,7,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1700,180,2,10,5,7,59.18143037499758,0,0,1,0
0,1,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1300,150,9,10,5,4,58.38693875033658,1,0,0,0
1,1,11,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1000,80,11,10,1,5,58.70654824973105,1,0,0,0
0,1,17,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,85,8,10,1,5,58.70654824973105,1,0,0,0
1,1,5,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,100,9,4,6,1,59.888696688267785,1,0,0,0
1,1,13,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1500,100,2,3,6,4,58.745054189922925,0,0,0,1
1,1,8,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,75,14,11,0,5,58.18999223452845,1,0,0,0
1,1,25,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1800,100,14,11,4,2,57.83806303344108,0,1,0,0
1,1,7,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1700,200,27,11,3,2,58.74082559862034,1,0,0,0
0,2,9,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,85,17,4,0,3,55.36503986213995,1,0,0,0
1,1,9,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,90,21,4,0,3,55.36503986213995,1,0,0,0
0,1,8,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,800,50,6,10,0,4,58.28707830721697,1,0,0,0
1,1,7,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1600,80,6,10,0,4,58.28707830721697,1,0,0,0
2,2,7,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2500,130,30,1,5,5,62.0291080929421,0,1,0,0
2,1,26,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1300,150,30,11,3,2,59.42989238019726,1,0,0,0
0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1800,200,15,7,1,5,59.999459154848815,0,0,1,0
1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1000,80,15,7,1,5,59.999459154848815,1,0,0,0
2,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,950,90,21,4,3,5,84.65880770214477,1,0,0,0
0,1,18,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1500,180,16,8,1,6,56.80989880834416,1,0,0,0
1,1,6,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1200,90,14,8,1,6,56.80989880834416,1,0,0,0
2,1,15,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1200,90,11,8,5,1,86.9945722221245,1,0,0,0
0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1200,90,18,7,0,5,59.99859577618189,1,0,0,0
1,1,26,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1700,200,1,7,0,5,59.99859577618189,1,0,0,0
1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1200,90,17,7,6,2,78.87055819406466,1,0,0,0
2,1,25,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,8000,300,16,8,1,3,45.50281130422257,0,0,1,0
2,1,24,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1500,100,2,8,1,3,45.50281130422257,1,0,0,0
2,1,7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,200,15,7,8,1,3,45.50281130422257,0,0,0,1
0,1,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1200,87,3,8,2,5,59.96775975537589,1,0,0,0
2,1,37,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1200,98,6,8,3,4,58.879492903785504,1,0,0,0
1,1,10,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2000,250,18,8,3,4,58.879492903785504,1,0,0,0
1,1,32,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,12000,500,6,9,0,2,58.28729015868674,0,1,0,0
0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1200,100,15,11,0,4,59.36779412181609,1,0,0,0
1,1,38,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1300,80,3,5,0,3,58.38693875033658,1,0,0,0
0,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1000,80,29,7,3,5,58.56297990866968,1,0,0,0
2,1,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1500,180,31,10,0,5,64.75709027701356,1,0,0,0
0,1,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1200,100,11,11,4,6,58.65627269405539,1,0,0,0
1,1,11,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1500,130,27,4,4,4,58.0378022664524,1,0,0,0
1,1,10,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,8000,400,9,5,2,3,59.35611118113775,0,1,0,0
0,1,8,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1400,130,3,8,4,6,59.37442235299588,1,0,0,0
1,1,33,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,2500,300,15,11,3,4,59.37004937403808,1,0,0,0
1,1,26,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1200,98,4,2,6,6,57.83003792481863,1,0,0,0
1,1,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1200,75,14,9,0,6,60.10927733631946,1,0,0,0
1,1,14,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,200,15,0,6,1,4,59.55559039046084,0,0,0,1
0,1,14,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1200,90,7,6,1,4,59.55559039046084,1,0,0,0
1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1000,80,9,11,5,6,57.48275634884282,1,0,0,0
1,1,17,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1200,98,6,7,1,0,59.12127422037871,1,0,0,0
2,1,2,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1200,120,5,7,1,0,59.12127422037871,1,0,0,0
1,1,7,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,700,50,17,10,6,6,59.0225498587377,1,0,0,0
